Ticker,Fund Name,Date,NAV
QQQ,Invesco QQQ Trust,2024-10-15 00:00:00-04:00,488.78
QQQ,Invesco QQQ Trust,2024-10-16 00:00:00-04:00,488.84
QQQ,Invesco QQQ Trust,2024-10-17 00:00:00-04:00,489.18
QQQ,Invesco QQQ Trust,2024-10-18 00:00:00-04:00,492.39
QQQ,Invesco QQQ Trust,2024-10-21 00:00:00-04:00,493.33
QQQ,Invesco QQQ Trust,2024-10-22 00:00:00-04:00,493.87
QQQ,Invesco QQQ Trust,2024-10-23 00:00:00-04:00,486.30
QQQ,Invesco QQQ Trust,2024-10-24 00:00:00-04:00,490.24
QQQ,Invesco QQQ Trust,2024-10-25 00:00:00-04:00,493.23
QQQ,Invesco QQQ Trust,2024-10-28 00:00:00-04:00,493.31
QQQ,Invesco QQQ Trust,2024-10-29 00:00:00-04:00,498.05
QQQ,Invesco QQQ Trust,2024-10-30 00:00:00-04:00,494.29
QQQ,Invesco QQQ Trust,2024-10-31 00:00:00-04:00,481.81
QQQ,Invesco QQQ Trust,2024-11-01 00:00:00-04:00,485.38
QQQ,Invesco QQQ Trust,2024-11-04 00:00:00-05:00,483.96
QQQ,Invesco QQQ Trust,2024-11-05 00:00:00-05:00,490.14
QQQ,Invesco QQQ Trust,2024-11-06 00:00:00-05:00,503.45
QQQ,Invesco QQQ Trust,2024-11-07 00:00:00-05:00,511.38
QQQ,Invesco QQQ Trust,2024-11-08 00:00:00-05:00,511.97
QQQ,Invesco QQQ Trust,2024-11-11 00:00:00-05:00,511.67
QQQ,Invesco QQQ Trust,2024-11-12 00:00:00-05:00,510.75
QQQ,Invesco QQQ Trust,2024-11-13 00:00:00-05:00,510.09
QQQ,Invesco QQQ Trust,2024-11-14 00:00:00-05:00,506.55
QQQ,Invesco QQQ Trust,2024-11-15 00:00:00-05:00,494.48
QQQ,Invesco QQQ Trust,2024-11-18 00:00:00-05:00,497.91
QQQ,Invesco QQQ Trust,2024-11-19 00:00:00-05:00,501.34
QQQ,Invesco QQQ Trust,2024-11-20 00:00:00-05:00,501.05
QQQ,Invesco QQQ Trust,2024-11-21 00:00:00-05:00,502.85
QQQ,Invesco QQQ Trust,2024-11-22 00:00:00-05:00,503.66
QQQ,Invesco QQQ Trust,2024-11-25 00:00:00-05:00,504.45
QQQ,Invesco QQQ Trust,2024-11-26 00:00:00-05:00,507.16
QQQ,Invesco QQQ Trust,2024-11-27 00:00:00-05:00,503.17
QQQ,Invesco QQQ Trust,2024-11-29 00:00:00-05:00,507.59
QQQ,Invesco QQQ Trust,2024-12-02 00:00:00-05:00,513.12
QQQ,Invesco QQQ Trust,2024-12-03 00:00:00-05:00,514.69
QQQ,Invesco QQQ Trust,2024-12-04 00:00:00-05:00,521.05
QQQ,Invesco QQQ Trust,2024-12-05 00:00:00-05:00,519.61
QQQ,Invesco QQQ Trust,2024-12-06 00:00:00-05:00,524.26
QQQ,Invesco QQQ Trust,2024-12-09 00:00:00-05:00,520.18
QQQ,Invesco QQQ Trust,2024-12-10 00:00:00-05:00,518.41
QQQ,Invesco QQQ Trust,2024-12-11 00:00:00-05:00,527.69
QQQ,Invesco QQQ Trust,2024-12-12 00:00:00-05:00,524.28
QQQ,Invesco QQQ Trust,2024-12-13 00:00:00-05:00,528.29
QQQ,Invesco QQQ Trust,2024-12-16 00:00:00-05:00,535.90
QQQ,Invesco QQQ Trust,2024-12-17 00:00:00-05:00,533.54
QQQ,Invesco QQQ Trust,2024-12-18 00:00:00-05:00,514.29
QQQ,Invesco QQQ Trust,2024-12-19 00:00:00-05:00,512.00
QQQ,Invesco QQQ Trust,2024-12-20 00:00:00-05:00,516.47
QQQ,Invesco QQQ Trust,2024-12-23 00:00:00-05:00,521.51
QQQ,Invesco QQQ Trust,2024-12-24 00:00:00-05:00,528.58
QQQ,Invesco QQQ Trust,2024-12-26 00:00:00-05:00,528.22
QQQ,Invesco QQQ Trust,2024-12-27 00:00:00-05:00,521.20
QQQ,Invesco QQQ Trust,2024-12-30 00:00:00-05:00,514.26
QQQ,Invesco QQQ Trust,2024-12-31 00:00:00-05:00,509.90
QQQ,Invesco QQQ Trust,2025-01-02 00:00:00-05:00,508.90
QQQ,Invesco QQQ Trust,2025-01-03 00:00:00-05:00,517.23
QQQ,Invesco QQQ Trust,2025-01-06 00:00:00-05:00,523.17
QQQ,Invesco QQQ Trust,2025-01-07 00:00:00-05:00,513.84
QQQ,Invesco QQQ Trust,2025-01-08 00:00:00-05:00,513.93
QQQ,Invesco QQQ Trust,2025-01-10 00:00:00-05:00,505.87
QQQ,Invesco QQQ Trust,2025-01-13 00:00:00-05:00,504.24
QQQ,Invesco QQQ Trust,2025-01-14 00:00:00-05:00,503.76
QQQ,Invesco QQQ Trust,2025-01-15 00:00:00-05:00,515.35
QQQ,Invesco QQQ Trust,2025-01-16 00:00:00-05:00,511.74
QQQ,Invesco QQQ Trust,2025-01-17 00:00:00-05:00,520.38
QQQ,Invesco QQQ Trust,2025-01-21 00:00:00-05:00,523.43
QQQ,Invesco QQQ Trust,2025-01-22 00:00:00-05:00,530.12
QQQ,Invesco QQQ Trust,2025-01-23 00:00:00-05:00,531.25
QQQ,Invesco QQQ Trust,2025-01-24 00:00:00-05:00,528.25
QQQ,Invesco QQQ Trust,2025-01-27 00:00:00-05:00,512.87
QQQ,Invesco QQQ Trust,2025-01-28 00:00:00-05:00,520.45
QQQ,Invesco QQQ Trust,2025-01-29 00:00:00-05:00,519.47
QQQ,Invesco QQQ Trust,2025-01-30 00:00:00-05:00,521.69
QQQ,Invesco QQQ Trust,2025-01-31 00:00:00-05:00,520.93
QQQ,Invesco QQQ Trust,2025-02-03 00:00:00-05:00,516.76
QQQ,Invesco QQQ Trust,2025-02-04 00:00:00-05:00,523.10
QQQ,Invesco QQQ Trust,2025-02-05 00:00:00-05:00,525.48
QQQ,Invesco QQQ Trust,2025-02-06 00:00:00-05:00,528.22
QQQ,Invesco QQQ Trust,2025-02-07 00:00:00-05:00,521.56
QQQ,Invesco QQQ Trust,2025-02-10 00:00:00-05:00,527.87
QQQ,Invesco QQQ Trust,2025-02-11 00:00:00-05:00,526.61
QQQ,Invesco QQQ Trust,2025-02-12 00:00:00-05:00,526.92
QQQ,Invesco QQQ Trust,2025-02-13 00:00:00-05:00,534.50
QQQ,Invesco QQQ Trust,2025-02-14 00:00:00-05:00,536.75
QQQ,Invesco QQQ Trust,2025-02-18 00:00:00-05:00,537.96
QQQ,Invesco QQQ Trust,2025-02-19 00:00:00-05:00,538.11
QQQ,Invesco QQQ Trust,2025-02-20 00:00:00-05:00,535.83
QQQ,Invesco QQQ Trust,2025-02-21 00:00:00-05:00,524.71
QQQ,Invesco QQQ Trust,2025-02-24 00:00:00-05:00,518.51
QQQ,Invesco QQQ Trust,2025-02-25 00:00:00-05:00,511.98
QQQ,Invesco QQQ Trust,2025-02-26 00:00:00-05:00,513.22
QQQ,Invesco QQQ Trust,2025-02-27 00:00:00-05:00,498.96
QQQ,Invesco QQQ Trust,2025-02-28 00:00:00-05:00,506.84
QQQ,Invesco QQQ Trust,2025-03-03 00:00:00-05:00,495.75
QQQ,Invesco QQQ Trust,2025-03-04 00:00:00-05:00,494.26
QQQ,Invesco QQQ Trust,2025-03-05 00:00:00-05:00,500.70
QQQ,Invesco QQQ Trust,2025-03-06 00:00:00-05:00,486.93
QQQ,Invesco QQQ Trust,2025-03-07 00:00:00-05:00,490.51
QQQ,Invesco QQQ Trust,2025-03-10 00:00:00-04:00,471.50
QQQ,Invesco QQQ Trust,2025-03-11 00:00:00-04:00,470.37
QQQ,Invesco QQQ Trust,2025-03-12 00:00:00-04:00,475.68
QQQ,Invesco QQQ Trust,2025-03-13 00:00:00-04:00,467.12
QQQ,Invesco QQQ Trust,2025-03-14 00:00:00-04:00,478.41
QQQ,Invesco QQQ Trust,2025-03-17 00:00:00-04:00,481.51
QQQ,Invesco QQQ Trust,2025-03-18 00:00:00-04:00,473.30
QQQ,Invesco QQQ Trust,2025-03-19 00:00:00-04:00,479.64
QQQ,Invesco QQQ Trust,2025-03-20 00:00:00-04:00,478.01
QQQ,Invesco QQQ Trust,2025-03-21 00:00:00-04:00,479.59
QQQ,Invesco QQQ Trust,2025-03-24 00:00:00-04:00,490.11
QQQ,Invesco QQQ Trust,2025-03-25 00:00:00-04:00,492.91
QQQ,Invesco QQQ Trust,2025-03-26 00:00:00-04:00,483.84
QQQ,Invesco QQQ Trust,2025-03-27 00:00:00-04:00,481.08
QQQ,Invesco QQQ Trust,2025-03-28 00:00:00-04:00,468.41
QQQ,Invesco QQQ Trust,2025-03-31 00:00:00-04:00,468.39
QQQ,Invesco QQQ Trust,2025-04-01 00:00:00-04:00,472.17
QQQ,Invesco QQQ Trust,2025-04-02 00:00:00-04:00,475.62
QQQ,Invesco QQQ Trust,2025-04-03 00:00:00-04:00,450.15
QQQ,Invesco QQQ Trust,2025-04-04 00:00:00-04:00,422.20
QQQ,Invesco QQQ Trust,2025-04-07 00:00:00-04:00,423.21
QQQ,Invesco QQQ Trust,2025-04-08 00:00:00-04:00,415.59
QQQ,Invesco QQQ Trust,2025-04-09 00:00:00-04:00,465.48
QQQ,Invesco QQQ Trust,2025-04-10 00:00:00-04:00,445.68
QQQ,Invesco QQQ Trust,2025-04-11 00:00:00-04:00,453.89
QQQ,Invesco QQQ Trust,2025-04-14 00:00:00-04:00,456.97
QQQ,Invesco QQQ Trust,2025-04-15 00:00:00-04:00,457.48
QQQ,Invesco QQQ Trust,2025-04-16 00:00:00-04:00,443.68
QQQ,Invesco QQQ Trust,2025-04-17 00:00:00-04:00,443.60
QQQ,Invesco QQQ Trust,2025-04-21 00:00:00-04:00,432.62
QQQ,Invesco QQQ Trust,2025-04-22 00:00:00-04:00,443.98
QQQ,Invesco QQQ Trust,2025-04-23 00:00:00-04:00,454.05
QQQ,Invesco QQQ Trust,2025-04-24 00:00:00-04:00,466.83
QQQ,Invesco QQQ Trust,2025-04-25 00:00:00-04:00,472.03
QQQ,Invesco QQQ Trust,2025-04-28 00:00:00-04:00,471.88
QQQ,Invesco QQQ Trust,2025-04-29 00:00:00-04:00,475.00
QQQ,Invesco QQQ Trust,2025-04-30 00:00:00-04:00,474.94
QQQ,Invesco QQQ Trust,2025-05-01 00:00:00-04:00,481.14
QQQ,Invesco QQQ Trust,2025-05-02 00:00:00-04:00,488.28
QQQ,Invesco QQQ Trust,2025-05-05 00:00:00-04:00,485.38
QQQ,Invesco QQQ Trust,2025-05-06 00:00:00-04:00,480.87
QQQ,Invesco QQQ Trust,2025-05-07 00:00:00-04:00,482.76
QQQ,Invesco QQQ Trust,2025-05-08 00:00:00-04:00,487.74
QQQ,Invesco QQQ Trust,2025-05-09 00:00:00-04:00,487.42
QQQ,Invesco QQQ Trust,2025-05-12 00:00:00-04:00,507.28
QQQ,Invesco QQQ Trust,2025-05-13 00:00:00-04:00,515.01
QQQ,Invesco QQQ Trust,2025-05-14 00:00:00-04:00,518.10
QQQ,Invesco QQQ Trust,2025-05-15 00:00:00-04:00,518.67
QQQ,Invesco QQQ Trust,2025-05-16 00:00:00-04:00,520.92
QQQ,Invesco QQQ Trust,2025-05-19 00:00:00-04:00,521.42
QQQ,Invesco QQQ Trust,2025-05-20 00:00:00-04:00,519.69
QQQ,Invesco QQQ Trust,2025-05-21 00:00:00-04:00,512.46
QQQ,Invesco QQQ Trust,2025-05-22 00:00:00-04:00,513.42
QQQ,Invesco QQQ Trust,2025-05-23 00:00:00-04:00,508.67
QQQ,Invesco QQQ Trust,2025-05-27 00:00:00-04:00,520.64
QQQ,Invesco QQQ Trust,2025-05-28 00:00:00-04:00,518.33
QQQ,Invesco QQQ Trust,2025-05-29 00:00:00-04:00,519.35
QQQ,Invesco QQQ Trust,2025-05-30 00:00:00-04:00,518.53
QQQ,Invesco QQQ Trust,2025-06-02 00:00:00-04:00,522.62
QQQ,Invesco QQQ Trust,2025-06-03 00:00:00-04:00,526.71
QQQ,Invesco QQQ Trust,2025-06-04 00:00:00-04:00,528.18
QQQ,Invesco QQQ Trust,2025-06-05 00:00:00-04:00,524.20
QQQ,Invesco QQQ Trust,2025-06-06 00:00:00-04:00,529.33
QQQ,Invesco QQQ Trust,2025-06-09 00:00:00-04:00,530.10
QQQ,Invesco QQQ Trust,2025-06-10 00:00:00-04:00,533.61
QQQ,Invesco QQQ Trust,2025-06-11 00:00:00-04:00,531.81
QQQ,Invesco QQQ Trust,2025-06-12 00:00:00-04:00,533.06
QQQ,Invesco QQQ Trust,2025-06-13 00:00:00-04:00,526.37
QQQ,Invesco QQQ Trust,2025-06-16 00:00:00-04:00,533.69
QQQ,Invesco QQQ Trust,2025-06-17 00:00:00-04:00,528.49
QQQ,Invesco QQQ Trust,2025-06-18 00:00:00-04:00,528.40
QQQ,Invesco QQQ Trust,2025-06-20 00:00:00-04:00,526.24
QQQ,Invesco QQQ Trust,2025-06-23 00:00:00-04:00,531.65
QQQ,Invesco QQQ Trust,2025-06-24 00:00:00-04:00,539.78
QQQ,Invesco QQQ Trust,2025-06-25 00:00:00-04:00,541.16
QQQ,Invesco QQQ Trust,2025-06-26 00:00:00-04:00,546.22
QQQ,Invesco QQQ Trust,2025-06-27 00:00:00-04:00,548.09
QQQ,Invesco QQQ Trust,2025-06-30 00:00:00-04:00,551.64
QQQ,Invesco QQQ Trust,2025-07-01 00:00:00-04:00,546.99
QQQ,Invesco QQQ Trust,2025-07-02 00:00:00-04:00,550.80
QQQ,Invesco QQQ Trust,2025-07-03 00:00:00-04:00,556.22
QQQ,Invesco QQQ Trust,2025-07-07 00:00:00-04:00,552.03
QQQ,Invesco QQQ Trust,2025-07-08 00:00:00-04:00,552.34
QQQ,Invesco QQQ Trust,2025-07-09 00:00:00-04:00,556.25
QQQ,Invesco QQQ Trust,2025-07-10 00:00:00-04:00,555.45
QQQ,Invesco QQQ Trust,2025-07-11 00:00:00-04:00,554.20
QQQ,Invesco QQQ Trust,2025-07-14 00:00:00-04:00,556.21
QQQ,Invesco QQQ Trust,2025-07-15 00:00:00-04:00,556.72
QQQ,Invesco QQQ Trust,2025-07-16 00:00:00-04:00,557.29
QQQ,Invesco QQQ Trust,2025-07-17 00:00:00-04:00,561.80
QQQ,Invesco QQQ Trust,2025-07-18 00:00:00-04:00,561.26
QQQ,Invesco QQQ Trust,2025-07-21 00:00:00-04:00,564.17
QQQ,Invesco QQQ Trust,2025-07-22 00:00:00-04:00,561.25
QQQ,Invesco QQQ Trust,2025-07-23 00:00:00-04:00,563.81
QQQ,Invesco QQQ Trust,2025-07-24 00:00:00-04:00,565.01
QQQ,Invesco QQQ Trust,2025-07-25 00:00:00-04:00,566.37
QQQ,Invesco QQQ Trust,2025-07-28 00:00:00-04:00,568.14
QQQ,Invesco QQQ Trust,2025-07-29 00:00:00-04:00,567.26
QQQ,Invesco QQQ Trust,2025-07-30 00:00:00-04:00,568.02
QQQ,Invesco QQQ Trust,2025-07-31 00:00:00-04:00,565.01
QQQ,Invesco QQQ Trust,2025-08-01 00:00:00-04:00,553.88
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-02 00:00:00-04:00,259.55
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-05 00:00:00-04:00,251.93
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-06 00:00:00-04:00,254.49
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-07 00:00:00-04:00,252.54
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-08 00:00:00-04:00,258.46
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-09 00:00:00-04:00,259.57
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-12 00:00:00-04:00,259.40
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-13 00:00:00-04:00,263.72
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-14 00:00:00-04:00,264.47
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-15 00:00:00-04:00,269.05
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-16 00:00:00-04:00,269.69
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-19 00:00:00-04:00,272.24
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-20 00:00:00-04:00,271.58
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-21 00:00:00-04:00,272.94
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-22 00:00:00-04:00,270.63
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-23 00:00:00-04:00,274.05
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-26 00:00:00-04:00,273.36
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-27 00:00:00-04:00,273.61
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-28 00:00:00-04:00,271.94
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-29 00:00:00-04:00,272.21
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-08-30 00:00:00-04:00,274.83
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-03 00:00:00-04:00,268.92
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-04 00:00:00-04:00,268.32
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-05 00:00:00-04:00,267.49
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-06 00:00:00-04:00,263.05
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-09 00:00:00-04:00,265.86
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-10 00:00:00-04:00,266.90
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-11 00:00:00-04:00,269.55
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-12 00:00:00-04:00,271.79
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-13 00:00:00-04:00,273.69
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-16 00:00:00-04:00,274.23
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-17 00:00:00-04:00,274.51
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-18 00:00:00-04:00,273.82
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-19 00:00:00-04:00,278.46
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-20 00:00:00-04:00,277.88
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-23 00:00:00-04:00,278.57
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-24 00:00:00-04:00,279.27
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-25 00:00:00-04:00,278.35
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-26 00:00:00-04:00,279.59
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-27 00:00:00-04:00,279.32
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-09-30 00:00:00-04:00,280.42
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-01 00:00:00-04:00,277.86
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-02 00:00:00-04:00,277.92
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-03 00:00:00-04:00,277.33
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-04 00:00:00-04:00,280.01
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-07 00:00:00-04:00,277.46
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-08 00:00:00-04:00,279.79
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-09 00:00:00-04:00,281.74
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-10 00:00:00-04:00,281.16
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-11 00:00:00-04:00,283.34
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-14 00:00:00-04:00,285.55
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-15 00:00:00-04:00,283.59
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-16 00:00:00-04:00,285.03
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-17 00:00:00-04:00,284.97
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-18 00:00:00-04:00,286.09
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-21 00:00:00-04:00,285.19
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-22 00:00:00-04:00,284.86
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-23 00:00:00-04:00,282.29
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-24 00:00:00-04:00,283.04
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-25 00:00:00-04:00,282.77
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-28 00:00:00-04:00,283.92
VTI,Vanguard Total Stock Market Index Fund ETF Shares,2024-10-29 00:00:00-04:00,284.30
